"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"1131",4797.5,1,107,40,7,2592000,2592001,600,41,7,"fashion jewelry","fashion","US",TRUE,FALSE
"1132",13758,1,388,135,1,2246400,2246400,5000,22,3,"games playing cards","games","US",TRUE,FALSE
"1133",58290,1,78,134,1,2592000,2592000,15000,59,8,"technology sound","technology","US",TRUE,FALSE
"1134",1961,1,22,128,4,1728000,1728000,1500,32,3,"food","food","US",TRUE,FALSE
"1135",30383.32,1,711,133,8,2592000,2592001,10,27,4,"music rock","music","US",TRUE,TRUE
"1137",26290.7224024,1,519,114,2,2592000,2592000,2500,39,4,"games playing cards","games","IT",TRUE,FALSE
"1139",12216,1,110,129,8,2595600,2595600,10000,36,9,"music classical music","music","US",TRUE,TRUE
"1140",183,0,4,104,8,2592000,2592000,2000,48,6,"film   video festivals","film & video","US",FALSE,FALSE
"1143",4305.1162157267,1,59,130,3,1036800,1036800,4000,32,6,"film   video documentary","film & video","CA",TRUE,FALSE
"1145",8376,1,39,134,9,2595600,2595600,8000,39,5,"music classical music","music","US",TRUE,FALSE
"1146",951,1,11,117,7,2156400,2156400,950,19,4,"publishing art books","publishing","US",TRUE,FALSE
"1147",9645,1,103,103,6,2623394,2623406,8500,20,5,"music rock","music","US",TRUE,FALSE
"1148",43,0,5,130,10,2592000,2592000,3000,39,5,"food small batch","food","US",FALSE,FALSE
"1149",6214,1,58,133,1,2532797,2532809,5750,29,4,"music classical music","music","US",TRUE,FALSE
"1150",2634.3855159359,1,140,104,16,2592000,2592002,500,38,7,"technology diy electronics","technology","AU",TRUE,FALSE
"1151",103,0,4,97,1,5180400,5180402,3500,23,4,"photography photobooks","photography","US",FALSE,FALSE
"1152",50,0,1,97,1,1480831,1480831,28400,46,7,"food small batch","food","US",FALSE,FALSE
"1153",312399,1,3287,130,8,2592000,2592001,22844,33,4,"games playing cards","games","US",TRUE,FALSE
"1154",15374,1,221,127,2,3049763,3049764,15000,57,8,"film   video documentary","film & video","US",TRUE,TRUE
"1157",1.52507839,0,1,106,7,2588400,2588403,10000,19,3,"food small batch","food","GB",FALSE,FALSE
"1158",2540,1,59,113,9,2592000,2592000,2500,44,7,"food small batch","food","US",TRUE,FALSE
"1161",4052,1,88,34,1,2592000,2592001,3500,37,5,"music classical music","music","US",TRUE,FALSE
"1162",34241.2987346,1,237,77,4,2592000,2592000,699,44,7,"food","food","GB",TRUE,FALSE
"1163",2825,1,55,119,17,5184000,5184001,2500,52,9,"music classical music","music","US",TRUE,FALSE
"1164",5,0,1,129,1,1296000,1296000,15,20,0,"food small batch","food","US",FALSE,FALSE
"1165",69.1744556,0,3,131,3,2592000,2592000,4200,39,3,"games playing cards","games","NL",FALSE,FALSE
"1166",657.737225,1,19,132,2,2874537,2874537,500,6,1,"film   video shorts","film & video","GB",TRUE,FALSE
"1167",6221.6306259,1,52,117,1,3060311,3060322,5000,23,2,"photography photobooks","photography","CA",TRUE,TRUE
"1168",16515,1,197,134,14,4147200,4147200,15000,59,11,"photography photobooks","photography","US",TRUE,TRUE
"1169",56187.73,1,855,135,5,3456000,3456000,49000,41,7,"film   video documentary","film & video","US",TRUE,TRUE
"1170",3801,1,58,123,3,2592000,2592000,3000,40,6,"food small batch","food","US",TRUE,FALSE
"1171",11588.3195583,1,108,127,14,3763344,3763344,10000,29,11,"film   video documentary","film & video","IT",TRUE,FALSE
"1173",52314,1,361,53,7,2708108,2708108,40000,38,6,"film   video documentary","film & video","US",TRUE,TRUE
"1175",50,0,1,135,3,2592000,2592000,5000,38,4,"fashion jewelry","fashion","US",FALSE,FALSE
"1176",25349.69958726,0,104,132,2,2171406,2171410,23000,57,12,"technology diy electronics","technology","GB",FALSE,TRUE
"1178",7855,1,59,126,1,2592000,2592000,7500,54,7,"food community gardens","food","US",TRUE,FALSE
"1179",4507,1,69,134,4,1731600,1731602,4200,33,8,"film   video documentary","film & video","US",TRUE,FALSE
"1181",1002.43574172,1,15,119,3,2592000,2592001,500,19,3,"film   video documentary","film & video","GB",TRUE,FALSE
"1182",600,0,9,131,2,2592000,2592000,10000,29,5,"music punk","music","US",FALSE,FALSE
"1184",32669,1,209,58,7,2907178,2907178,22000,26,5,"photography photobooks","photography","US",TRUE,TRUE
"1186",4957,1,50,132,11,2592000,2592000,3000,36,9,"music rock","music","US",TRUE,FALSE
"1189",194.00460768,0,3,70,2,2592000,2592001,1500,47,5,"fashion jewelry","fashion","SG",FALSE,FALSE
"1190",47189,1,874,129,12,2160000,2160001,35000,44,5,"photography photobooks","photography","US",TRUE,TRUE
"1192",10835,1,151,53,6,2592000,2592000,9000,59,47,"music classical music","music","US",TRUE,FALSE
"1193",30,0,3,117,2,3459600,3459600,1000,21,5,"fashion jewelry","fashion","US",FALSE,FALSE
"1196",6275,1,76,133,3,2592000,2592000,2700,44,5,"art textiles","art","US",TRUE,FALSE
"1198",4470,1,74,105,3,2705199,2705200,3500,40,6,"music pop","music","US",TRUE,FALSE
"1199",1,0,1,97,7,3558297,596224,2000000,71,11,"technology fabrication tools","technology","US",FALSE,FALSE
"1202",0,0,0,133,4,2592000,2592000,500,57,4,"music electronic music","music","CA",FALSE,FALSE
"1203",4365,1,53,132,6,2649280,2649280,3800,10,2,"film   video drama","film & video","US",TRUE,FALSE
"1205",311.70443745,0,6,76,5,2595600,2595600,5000,26,4,"music electronic music","music","NL",FALSE,FALSE
"1207",35764,1,473,134,3,2592000,2592000,30000,29,15,"music pop","music","US",TRUE,FALSE
"1208",2310,1,46,40,3,2678400,2678400,2000,32,8,"music pop","music","US",TRUE,FALSE
"1209",4989.4507904087,1,57,105,8,3024000,3024000,3000,57,8,"technology gadgets","technology","CA",TRUE,FALSE
"1211",4150,1,63,131,1,2588400,2588400,3600,25,4,"publishing children s books","publishing","US",TRUE,FALSE
"1212",496,1,27,116,9,2776678,2776679,100,25,12,"comics graphic novels","comics","US",TRUE,FALSE
"1213",1,0,1,130,4,5180400,5180400,5000,18,3,"publishing academic","publishing","US",FALSE,FALSE
"1215",12072.57603815,1,165,127,2,3024000,3024000,15000,56,7,"technology fabrication tools","technology","AU",TRUE,FALSE
"1216",19366.21277332,1,239,104,1,2696388,2696388,15000,45,6,"photography photobooks","photography","FR",TRUE,TRUE
"1217",5919,1,87,86,1,2617030,2617032,5555,45,6,"music pop","music","US",TRUE,FALSE
"1218",6442,1,46,121,3,2595600,2595600,6000,52,2,"publishing children s books","publishing","US",TRUE,FALSE
"1219",5113,1,90,32,11,2472839,2472839,1750,45,5,"comics graphic novels","comics","US",TRUE,FALSE
"1222",832.49525105,1,35,134,1,2593790,2593791,250,29,4,"publishing children s books","publishing","FR",TRUE,FALSE
"1223",4109,1,73,123,7,2764800,2764801,3750,18,3,"photography photobooks","photography","US",TRUE,FALSE
"1224",336,0,5,127,3,2592000,2592000,25000,53,9,"music electronic music","music","US",FALSE,FALSE
"1225",1003,1,32,63,5,2592000,2592001,300,54,8,"music electronic music","music","US",TRUE,FALSE
"1226",40971,1,678,133,17,2619848,2619849,30000,35,6,"music pop","music","US",TRUE,FALSE
"1227",561.50372327,1,27,89,3,3462049,3462049,350,15,3,"film   video documentary","film & video","GB",TRUE,FALSE
"1228",70,0,9,134,6,2592000,2592000,3000,25,4,"food community gardens","food","US",FALSE,FALSE
"1229",15.97434806,0,2,133,5,2592000,2592000,2000,5,1,"film   video drama","film & video","GB",FALSE,FALSE
"1230",1224.442796,1,29,68,3,864000,864000,10000,39,3,"music pop","music","SE",TRUE,FALSE
"1231",20801.2485957012,1,109,97,3,2592000,2592000,20000,39,5,"technology gadgets","technology","NZ",TRUE,FALSE
"1232",500,1,14,98,8,2592000,2592001,500,18,4,"art illustration","art","US",TRUE,FALSE
"1234",10528,1,132,94,2,2592000,2592000,7000,5,1,"film   video drama","film & video","US",TRUE,TRUE
"1235",29.06561635,0,3,134,11,1209600,1209601,130,48,7,"crafts stationery","crafts","GB",FALSE,FALSE
"1236",122,0,5,134,10,5184000,5184002,30000,17,3,"film   video drama","film & video","US",FALSE,FALSE
"1238",6705.64511736,1,110,92,6,3023892,3023892,6000,27,4,"comics graphic novels","comics","IT",TRUE,TRUE
"1239",15751.7106374225,1,313,67,2,1728000,1728000,500,19,3,"art","art","CA",TRUE,FALSE
"1240",1,0,1,135,1,5187600,5187601,3000,58,3,"publishing academic","publishing","US",FALSE,FALSE
"1241",13373.5391188,1,344,135,10,3672454,3672454,7000,55,5,"technology diy electronics","technology","GB",TRUE,FALSE
"1243",5261,1,105,113,4,1224512,1224514,4375,39,8,"photography photobooks","photography","US",TRUE,FALSE
"1244",4185.79007612,1,41,95,1,5180400,5180400,3000,12,3,"film   video drama","film & video","GB",TRUE,FALSE
"1245",37684,1,1228,132,38,3024000,3024000,5000,55,14,"technology gadgets","technology","US",TRUE,FALSE
"1246",86335.96619296,1,1296,125,7,2592000,2592002,10000,48,3,"technology gadgets","technology","GB",TRUE,FALSE
"1248",534.446566122,1,14,118,2,4585787,4585788,750,37,5,"music electronic music","music","AU",TRUE,TRUE
"1249",51087.28575618,1,560,115,1,3196800,3196800,77529,59,2,"technology gadgets","technology","HK",TRUE,FALSE
"1250",2187,1,39,131,2,5079127,5079128,1000,40,5,"publishing children s books","publishing","US",TRUE,FALSE
"1251",6612.05703164,1,84,71,9,5187600,5187600,7500,8,1,"photography animals","photography","CA",TRUE,FALSE
"1252",3842.6954895,1,159,130,1,3452400,3452400,2500,57,10,"publishing children s books","publishing","GB",TRUE,FALSE
"1254",16969.33,1,726,135,8,3849413,3849413,4800,26,4,"comics graphic novels","comics","US",TRUE,TRUE
"1255",3572,0,33,61,1,5184000,5184000,16700,39,6,"music pop","music","US",FALSE,FALSE
"1256",2138.68605798,1,113,89,5,5184000,5184002,1500,24,6,"photography people","photography","GB",TRUE,FALSE
"1258",10085,1,113,134,7,2651234,2651234,5000,30,11,"music pop","music","US",TRUE,FALSE
"1260",6374,1,48,131,2,2592000,2592000,5000,31,4,"comics graphic novels","comics","US",TRUE,FALSE
"1261",1592.7951143292,1,57,39,1,2592000,2592000,508,22,4,"art","art","CA",TRUE,FALSE
"1262",8124,1,173,111,4,2595600,2595600,7000,45,20,"comics graphic novels","comics","US",TRUE,FALSE
"1263",10553,1,39,106,1,3801596,3801596,10000,58,6,"technology","technology","US",TRUE,FALSE
"1264",139684,1,779,135,4,2764918,2764918,50000,41,5,"technology","technology","US",TRUE,FALSE
"1265",5.517044,0,1,132,2,5184000,5184000,40000,60,8,"publishing periodicals","publishing","MX",FALSE,FALSE
"1266",22.8112076,0,1,129,2,2592000,2592000,3000,14,2,"music electronic music","music","ES",FALSE,FALSE
"1267",6796,1,101,122,3,2592000,2592000,5450,59,8,"publishing children s books","publishing","US",TRUE,TRUE
"1269",10837.2,1,78,131,6,2592000,2592000,10000,39,16,"film   video family","film & video","US",TRUE,FALSE
"1271",3740,1,45,113,3,2592000,2592002,3000,55,3,"music pop","music","US",TRUE,FALSE
"1272",6960.3994132164,1,47,132,3,4102978,4102981,5000,20,2,"photography places","photography","FR",TRUE,FALSE
"1274",610.324987293,1,16,118,8,1728000,1728000,700,42,4,"film   video horror","film & video","CA",TRUE,FALSE
"1275",110.941947522,0,4,39,0,2592000,2592000,5000,27,4,"comics graphic novels","comics","CA",FALSE,FALSE
"1276",2496.6782995693,1,63,75,1,2592000,2592000,500,58,5,"art","art","CA",TRUE,TRUE
"1278",10431.55,1,56,88,3,2379784,2379784,7000,20,4,"music pop","music","US",TRUE,FALSE
"1279",3571.08374631,1,107,115,1,2592000,2592001,2800,35,4,"publishing children s books","publishing","GB",TRUE,FALSE
"1280",2575,1,50,121,9,2592000,2592034,2500,52,25,"music pop","music","US",TRUE,FALSE
"1281",3365,1,131,111,5,3159287,3159287,3000,58,9,"publishing children s books","publishing","US",TRUE,FALSE
"1284",3490.5986300484,1,96,124,7,2592000,2592000,450,34,3,"music electronic music","music","GB",TRUE,FALSE
"1285",8228,1,80,133,9,5184000,5184000,8000,24,3,"publishing academic","publishing","US",TRUE,FALSE
"1286",14771.65254669,1,207,135,10,2616223,2616224,10000,54,12,"comics graphic novels","comics","GB",TRUE,FALSE
"1289",1388.48078732,1,57,92,12,2160000,2160000,800,22,4,"art","art","CH",TRUE,FALSE
"1291",1759.2516084306,1,32,82,1,1225732,1225732,1800,24,0,"music electronic music","music","CA",TRUE,FALSE
"1292",4632.451371282,1,73,86,2,2985543,2985543,60000,39,5,"film   video shorts","film & video","MX",TRUE,TRUE
"1293",26,0,2,99,38,1662083,1662083,1999,38,33,"music pop","music","US",FALSE,FALSE
"1294",72.16182852,0,4,123,3,4020069,4020070,1000,12,1,"crafts printing","crafts","FR",FALSE,FALSE
"1295",3891,1,130,79,1,5184000,5184000,3500,54,9,"music pop","music","US",TRUE,FALSE
"1296",14737.11,1,180,76,2,2764800,2764800,10000,27,6,"music pop","music","US",TRUE,FALSE
"1297",5656,1,42,135,5,2592000,2592000,5500,12,2,"music pop","music","US",TRUE,FALSE
"1298",2711.27,1,83,126,1,1831655,1831657,2500,22,3,"publishing children s books","publishing","US",TRUE,TRUE
"1299",50989.89234365,1,630,107,18,3888000,3888000,50000,29,9,"technology camera equipment","technology","HK",TRUE,FALSE
"1300",35772,1,48,124,6,2505600,2505601,20000,53,6,"technology fabrication tools","technology","US",TRUE,TRUE
"1301",297.85488285,1,15,58,1,2160000,2160000,200,31,1,"art illustration","art","NL",TRUE,FALSE
"1302",3507.61173672,1,94,116,6,5184000,5184000,2500,48,8,"music pop","music","GB",TRUE,TRUE
"1303",7851,1,172,114,2,2592000,2592002,3250,42,7,"publishing children s books","publishing","US",TRUE,TRUE
"1306",256,1,8,135,3,770011,770011,250,33,3,"photography people","photography","US",TRUE,FALSE
"1308",20969.02,1,261,76,11,3888000,3888000,18000,46,11,"music pop","music","US",TRUE,TRUE
"1309",31216.7713368,1,500,112,9,2419200,2419201,8000,12,2,"photography photobooks","photography","GB",TRUE,TRUE
"1312",59.47705103,0,4,135,3,5184000,5184000,750000,56,6,"technology fabrication tools","technology","AT",FALSE,FALSE
"1313",120,0,5,135,3,2831134,2831158,1000,25,5,"publishing periodicals","publishing","US",FALSE,FALSE
"1315",11,0,3,132,10,3888000,3888001,5000,36,6,"film   video drama","film & video","US",FALSE,FALSE
"1317",3600,1,47,134,1,1814400,1814400,3600,16,2,"publishing children s books","publishing","US",TRUE,FALSE
"1318",5.674216,0,1,131,1,5184000,5184000,20000,36,10,"publishing academic","publishing","IT",FALSE,FALSE
"1321",5292.83300566,1,167,133,2,2592000,2592000,5000,35,6,"comics graphic novels","comics","CA",TRUE,TRUE
"1322",2408.69874084,1,38,133,2,2288011,2288011,3000,29,3,"publishing academic","publishing","AU",TRUE,FALSE
"1323",496689,1,2166,40,3,2592000,2592000,50000,9,3,"technology","technology","US",TRUE,FALSE
"1324",900.6794096722,1,35,133,7,948138,948138,1000,53,5,"publishing children s books","publishing","CA",TRUE,FALSE
"1325",21940.5863847324,1,237,115,8,3024000,3024000,20000,34,5,"photography photobooks","photography","ES",TRUE,TRUE
"1326",579.29706572,1,4,133,30,2592000,2592000,500,58,15,"technology hardware","technology","IT",TRUE,FALSE
"1330",1420.54187646,1,87,34,5,2592000,2592000,350,25,5,"art illustration","art","GB",TRUE,FALSE
"1331",3612,1,61,27,3,1728000,1728000,1500,30,6,"art digital art","art","US",TRUE,FALSE
"1332",1550,1,23,77,1,2588400,2588401,1500,27,3,"music pop","music","US",TRUE,FALSE
"1333",22.7594463,0,2,134,2,2587618,2587618,25000,49,1,"publishing academic","publishing","GB",FALSE,FALSE
"1334",5591,1,87,125,4,3058126,3058128,5000,16,4,"publishing children s books","publishing","US",TRUE,FALSE
"1335",28173.316200365,1,1226,126,6,2588400,2588402,10000,43,9,"technology gadgets","technology","HK",TRUE,FALSE
"1336",1037,0,15,119,7,5187600,5187601,2000000,7,7,"film   video drama","film & video","US",FALSE,FALSE
"1337",90.6785982,0,4,119,2,5184000,5184000,2000,31,4,"publishing letterpress","publishing","DE",FALSE,FALSE
"1339",19297.9185832,1,226,128,3,2629196,2629196,15000,39,4,"film   video movie theaters","film & video","GB",TRUE,TRUE
"1340",1650,1,26,89,4,2595655,2595670,1500,8,1,"film   video drama","film & video","US",TRUE,FALSE
"1342",1356,1,28,132,3,1728000,1728001,1299,39,5,"music pop","music","US",TRUE,TRUE
"1343",5706.933274,1,104,127,10,2592000,2592000,2200,17,3,"publishing children s books","publishing","GB",TRUE,TRUE
"1344",1053,1,42,135,14,1814400,1814401,888,60,9,"music electronic music","music","US",TRUE,FALSE
"1345",6337.5,1,71,26,4,2592000,2592001,6200,38,5,"music pop","music","US",TRUE,FALSE
"1346",639.77765516,1,50,116,7,5184000,5184000,500,44,4,"art public art","art","DE",TRUE,FALSE
"1347",8735,1,114,135,2,2592000,2592000,6000,52,8,"publishing children s books","publishing","US",TRUE,FALSE
"1349",4322,1,40,87,2,2592000,2592000,4147,10,1,"comics graphic novels","comics","US",TRUE,FALSE
"1350",71,0,8,118,3,2592000,2592000,2000,22,4,"music electronic music","music","US",FALSE,FALSE
"1351",5565,1,68,85,1,2592000,2592000,5000,60,6,"publishing periodicals","publishing","US",TRUE,FALSE
"1353",3204,1,34,109,1,1142857,1142857,3000,26,2,"film   video","film & video","US",TRUE,FALSE
"1354",5655,1,94,134,20,1818000,1818002,1500,56,17,"comics graphic novels","comics","US",TRUE,FALSE
"1356",2540,1,36,135,4,1996942,1996944,2500,40,11,"publishing periodicals","publishing","US",TRUE,FALSE
"1357",5588.88439774,1,88,134,2,2764800,2764800,5000,59,9,"publishing periodicals","publishing","AU",TRUE,FALSE
"1358",4097.1973221728,1,32,129,1,1728000,1728000,5074,41,7,"film   video drama","film & video","CA",TRUE,FALSE
"1359",265,0,5,106,2,2458025,2458030,4000,7,1,"film   video drama","film & video","US",FALSE,FALSE
"1360",464444.62644568,1,6334,135,13,2592000,2592000,18000,58,9,"technology camera equipment","technology","AU",TRUE,TRUE
"1361",790.71,1,26,133,6,1562172,1562184,750,57,8,"photography places","photography","US",TRUE,FALSE
"1362",5441,1,74,90,2,2592000,2592000,2500,17,2,"publishing children s books","publishing","US",TRUE,FALSE
"1364",7586,1,212,135,4,2966942,2966942,7000,42,5,"comics graphic novels","comics","US",TRUE,TRUE
"1369",5532,1,137,130,3,2592000,2592000,4000,32,5,"publishing children s books","publishing","US",TRUE,FALSE
"1370",40668.5510744562,1,508,110,1,1810800,1810800,35000,19,3,"music pop","music","CA",TRUE,FALSE
"1371",3607,1,98,135,2,2851200,2851200,3000,52,2,"publishing children s books","publishing","US",TRUE,FALSE
"1372",8000.01,1,23,131,4,2710139,2710139,8000,28,5,"film   video shorts","film & video","US",TRUE,FALSE
"1373",22767,1,367,91,1,1814400,1814400,15000,34,2,"publishing children s books","publishing","US",TRUE,TRUE
"1374",14900,1,102,134,3,3888000,3888004,14900,20,4,"publishing children s books","publishing","US",TRUE,FALSE
"1376",0,0,0,135,17,1814400,1814400,1000,24,3,"film   video drama","film & video","GB",FALSE,FALSE
"1378",5000,1,66,20,1,2592000,2592000,5000,16,3,"film   video comedy","film & video","US",TRUE,FALSE
"1380",267,0,8,128,2,5187600,5187603,2000,24,2,"publishing periodicals","publishing","US",FALSE,FALSE
"1381",11001,1,10,131,2,2592000,2592000,11000,59,3,"film   video drama","film & video","US",TRUE,FALSE
"1384",14.47665571,0,2,135,9,5184000,5184000,25000,57,8,"film   video drama","film & video","GB",FALSE,FALSE
